ID,Class,Potential_Energy,N_H1,N_H2,N_I,N_F,H1_H2,H1_I,H1_F,H2_I,H2_F,N_H1_Delta,N_H2_Delta,N_I_Delta,N_F_Delta,H1_H2_Delta,H1_I_Delta,H1_F_Delta,H2_I_Delta,H2_F_Delta
997,DR,-167.0814130466,0.926204597343818,1.10030346337332,18.1971691579801,1.50627292417543,1.52732782974165,18.1538590854594,1.9604950234365,17.9786460755403,1.9744538863056,-0.160376172296417,0.0367097250529609,0.0758876548068308,-0.0472747759567895,-0.0927659943142189,0.0690746447055908,-0.132033778326681,-0.0497998006172153,0.0814961045535196
998,DR,-167.099989991,1.02767758519656,1.02386872949177,18.2789292380082,1.44169819946639,1.57598574805333,18.2651300034994,1.95520809307278,17.9428810892482,1.97748785385398,0.101472987852738,-0.076434733881547,0.0817600800281397,-0.0645747247090414,0.0486579183116866,0.111270918040002,-0.0052869303637193,-0.0357649862921647,0.00303396754837792
999,DR,-167.0845528233,1.15857669073927,0.976085319437151,18.3627595738479,1.37162910732494,1.70106201741164,18.397578149028,1.96122796359343,17.9287013327948,1.96726772639596,0.130899105542717,-0.0477834100546203,0.0838303358396928,-0.0700690921414568,0.125076269358308,0.132448145528659,0.00601987052065245,-0.0141797564533661,-0.0102201274580158
1000,DR,-167.0867637356,1.07970801645856,1.05021965704644,18.4435080014987,1.31175057324757,1.75358525592554,18.5077653031675,1.84405719174282,17.927681395764,1.9973812300797,-0.0788686742807156,0.0741343376092883,0.0807484276507644,-0.0598785340773682,0.0525232385139018,0.11018715413946,-0.117170771850614,-0.00101993703076531,0.0301135036837321
1001,DR,-167.0712231462,0.91355679431787,1.0767009807602,18.5075821613527,1.28253339839888,1.68206304138246,18.5732002426432,1.71011139772152,17.9977818807965,1.96753161362921,-0.166151222140687,0.0264813237137607,0.0640741598540622,-0.0292171748486918,-0.0715222145430834,0.0654349394757219,-0.133945794021299,0.0701004850324942,-0.029849616450488
1002,DR,-167.0878595836,1.01991244049022,0.990025251488118,18.547374479126,1.29171676855458,1.70334622312375,18.6048049808417,1.81336730480372,18.1397425649514,1.85743202908027,0.106355646172352,-0.0866757292720814,0.0397923177733119,0.0091833701557047,0.0212831817412853,0.031604738198503,0.103255907082199,0.141960684154849,-0.110099584548938
1003,DR,-167.0837235871,1.15370231576138,0.976978809589286,18.5706463980294,1.33438473888927,1.78404069713301,18.6019206018406,1.98132732807919,18.2645067020455,1.80894045494143,0.133789875271156,-0.0130464418988322,0.0232719189033297,0.0426679703346937,0.0806944740092661,-0.0028843790011237,0.167960023275473,0.124764137094139,-0.0484915741388428
1004,DR,-167.0946046307,1.08325359413939,1.07954456627873,18.585894427236,1.39889607988492,1.74723206723331,18.5832769429259,2.01702543659958,18.3403689454656,1.8601853738513,-0.0704487216219853,0.102565756689445,0.0152480292066315,0.0645113409956493,-0.0368086298997024,-0.018643658914705,0.0356981085203936,0.0758622434201079,0.0512449189098765
1005,DR,-167.0852897545,0.937731419695935,1.08897194078643,18.5968153405594,1.46953642009613,1.55069096983361,18.5919199131897,1.97870669720396,18.4015322237051,1.88531640116478,-0.145522174443458,0.00942737450770315,0.0109209133233854,0.0706403402112057,-0.196541097399702,0.00864297026381777,-0.038318739395619,0.0611632782394338,0.0251310273134728
1006,DR,-167.0883060389,1.02825023476452,0.989084858572754,18.6096035279019,1.52749395990412,1.46075037992639,18.6652163627493,2.04918385006945,18.4451477985823,1.87296873861417,0.0905188150685825,-0.0998870822136806,0.0127881873425331,0.0579575398079881,-0.0899405899072143,0.0732964495595603,0.0704771528654866,0.0436155748772151,-0.0123476625506049
1007,DR,-167.0753905208,1.16464765972909,0.985573482053605,18.6317531309531,1.56755528097553,1.55151674643393,18.7883067800214,2.1145475932129,18.4494339597158,1.92279490197294,0.136397424964569,-0.00351137651914923,0.0221496030511688,0.0400613210714111,0.0907663665075347,0.123090417272081,0.0653637431434482,0.00428616113353186,0.049826163358768
1008,DR,-167.0799294419,1.11836439143298,1.09116174573465,18.6679416455507,1.58815525695518,1.64697878196751,18.9075020493948,2.04011782165397,18.4263704097684,2.02426532972174,-0.0462832682961081,0.105588263681046,0.0361885145976579,0.0205999759796478,0.09546203553358,0.119195269373403,-0.0744297715589282,-0.0230635499473699,0.101470427748799
1009,DR,-167.079412365,0.951117224724795,1.10106067978171,18.7165553274228,1.58767965757406,1.62339689256096,19.0062122497929,1.8764212274129,18.4219188563198,2.05497283979663,-0.167247166708184,0.00989893404705433,0.0486136818720908,-0.000475599381117409,-0.0235818894065503,0.0987102003981164,-0.163696594241073,-0.00445155344862158,0.0307075100748881
1010,DR,-167.0854452815,0.986314835909853,0.989491083236575,18.772957079963,1.56433030691309,1.64970531495697,19.1449173420148,1.8205968809444,18.4521593823102,1.99899202101738,0.0351976111850585,-0.111569596545131,0.0564017525401646,-0.0233493506609721,0.0263084223960153,0.138705092221958,-0.0558243464685007,0.0302405259903331,-0.0559808187792468
1011,DR,-167.0800291234,1.12316784226704,0.970965315752959,18.8432755436083,1.51742364653149,1.79431115941157,19.2669665828292,1.86494211128392,18.47490927694,1.98074936004414,0.136853006357187,-0.0185257674836159,0.070318463645318,-0.0469066603815997,0.1446058444546,0.122049240814395,0.0443452303395235,0.0227498946298326,-0.0182426609732433
1012,DR,-167.0901686812,1.08511609233265,1.08975642767465,18.9318465185101,1.45143907882199,1.84508306058904,19.2676410681268,1.8663421140222,18.4854378487166,2.02158977707506,-0.0380517499343898,0.118791111921689,0.0885709749017778,-0.0659845677094946,0.0507719011774721,0.000674485297569305,0.00140000273827767,0.0105285717765575,0.0408404170309229
1013,DR,-167.0928781189,0.955350935923019,1.09958883101439,19.0250180861973,1.38016488048221,1.67061155715009,19.1848381596874,1.84678491322514,18.5602741275665,1.97389045670734,-0.129765156409632,0.009832403339741,0.0931715676872606,-0.071274198339786,-0.174471503438957,-0.0828029084394153,-0.0195572007970588,0.0748362788499612,-0.0476993203677181
1014,DR,-167.090452931,1.01160688114211,0.975985026597716,19.1089594114685,1.31632264923724,1.50817820482439,19.1236483957132,1.94099239202523,18.6946008416833,1.83495963433258,0.0562559452190876,-0.123603804416673,0.0839413252711054,-0.0638422312449622,-0.162433352325699,-0.0611897639741663,0.0942074788000862,0.134326714116753,-0.138930822374759
1015,DR,-167.0733030076,1.1264809662066,0.970627102050857,19.1785458645097,1.27796646842218,1.53774018571031,19.1256293702074,2.04463017834463,18.7832040469151,1.78432313845958,0.114874085064491,-0.00535792454685857,0.0695864530412109,-0.0383561808150674,0.0295619808859167,0.0019809744941881,0.103637786319404,0.0886032052318484,-0.0506364958730057
1016,DR,-167.0781382556,1.08830705558413,1.10008007853286,19.2253622136477,1.28467073617383,1.61890416296309,19.2042286466843,2.00920510347342,18.8058971592345,1.84932069500813,-0.0381739106224634,0.129452976481999,0.0468163491380267,0.00670426775165356,0.0811639772527812,0.0785992764769112,-0.0354250748712071,0.022693112319395,0.0649975565485494
1017,DR,-167.0878185276,0.96308425876637,1.1120044618838,19.2446395812055,1.33525526387296,1.60650778035534,19.3535556916827,1.87762107799289,18.8398895184267,1.86903318411057,-0.125222796817763,0.0119243833509406,0.019277367557816,0.0505845276991268,-0.0123963826077476,0.149327044998412,-0.131584025480532,0.0339923591921902,0.0197124891024414
1018,DR,-167.098792273,1.011222629346,0.982042952029179,19.2466502496823,1.40620819256223,1.62133874578211,19.557886890363,1.83358326296322,18.8891429200404,1.83000234343404,0.0481383705796299,-0.129961509854618,0.00201066847683862,0.0709529286892712,0.0148309654267726,0.204331198680322,-0.0440378150296721,0.0492534016136865,-0.039030840676525
1019,DR,-167.0850441943,1.11957856361773,0.962186766003328,19.2522701792512,1.47702313784606,1.74295126772788,19.7348253848726,1.85234394060618,18.8842787394168,1.88405829681326,0.108355934271731,-0.0198561860258502,0.00561992956883373,0.0708149452838287,0.121612521945768,0.17693849450955,0.0187606776429656,-0.00486418062356719,0.0540559533792138
1020,DR,-167.0837848221,1.0676472012636,1.10308650333235,19.2750071170419,1.53489880611417,1.81486054168754,19.7847132720417,1.82972153743984,18.83041025164,2.03554497767425,-0.0519313623541302,0.140899737329023,0.0227369377907642,0.0578756682681103,0.071909273959661,0.049887887169124,-0.0226224031663453,-0.0538684877768532,0.151486680860991
1021,DR,-167.0764607868,0.948608026918357,1.1206528553536,19.3082597340998,1.57555202137672,1.68787455809689,19.7436164635635,1.82208339414416,18.8371468334307,2.09828110715988,-0.119039174345244,0.0175663520212499,0.0332526170578369,0.0406532152625547,-0.126985983590649,-0.0410968084782652,-0.00763814329567891,0.00673658179076853,0.0627361294856295
1022,DR,-167.084453031,1.02074340002489,0.984283439698191,19.3452906910192,1.59522810804898,1.5532901029328,19.7408491178945,1.93971188827509,18.9197527080809,2.04849004946971,0.0721353731065358,-0.13636941565541,0.037030956919434,0.019676086672259,-0.13458445516409,-0.00276734566897119,0.117628494130933,0.0826058746502163,-0.0497910576901659
1023,DR,-167.0753614808,1.13011255638019,0.966638862221604,19.3975690399464,1.58941933362064,1.55829557870706,19.7465118996565,2.07435515896344,18.9820033030012,2.0365753888157,0.109369156355302,-0.0176445774765868,0.0522783489271568,-0.00580877442834082,0.00500547577426014,0.00566278176197699,0.134643270688352,0.0622505949202363,-0.0119146606540119
1024,DR,-167.0815689596,1.08621306683609,1.11208956029013,19.4685808771079,1.56044722657035,1.60835591525398,19.7228239105984,2.0927402783279,19.0061519496405,2.08144359595008,-0.0438994895441072,0.145450698068521,0.0710118371615032,-0.0289721070502857,0.0500603365469168,-0.0236879890580575,0.0183851193644515,0.0241486466393539,0.0448682071343827
1025,DR,-167.0817112502,0.963206870641767,1.13532638242718,19.5454735169858,1.51485082694957,1.5694406274708,19.718860253455,2.02217051635037,19.0868104524978,2.02286624918462,-0.12300619619432,0.0232368221370542,0.0768926398779435,-0.0455963996207893,-0.0389152877831782,-0.00396365714340519,-0.070569761977525,0.0806585028572187,-0.0585773467654662
1026,DR,-167.0972324609,1.00364177641492,0.994169040063595,19.6205571639998,1.45305272188733,1.56603723778701,19.8063128054188,2.00739419065257,19.2223106041089,1.85012020581457,0.0404349057731536,-0.141157342363584,0.0750836470139866,-0.061798105062236,-0.00340338968379084,0.0874525519637785,-0.0147763256977997,0.13550015161114,-0.172746043370043
1027,DR,-167.0877024403,1.10821011567273,0.945472744030144,19.6987354696442,1.38258011768503,1.69814788500021,19.9508803558656,2.00433385242739,19.3031031949822,1.74665441526271,0.104568339257811,-0.0486962960334513,0.0781783056443892,-0.0704726042022974,0.132110647213201,0.144567550446848,-0.00306033822517993,0.080792590873294,-0.103465790551866
1028,DR,-167.0857277854,1.06622295097841,1.0964940689877,19.7803980576829,1.32048492937044,1.82919556801459,20.0709340886723,1.89696871612232,19.2718642391203,1.81118566844549,-0.0419871646943257,0.151021324957557,0.0816625880386894,-0.0620951883145948,0.131047683014383,0.120053732806682,-0.107365136305071,-0.031238955861923,0.0645312531827789
1029,DR,-167.0741183569,0.955707679756743,1.13344280787634,19.8474526100137,1.28572231734766,1.76686160702395,20.1528716206413,1.75662715551049,19.2505438557113,1.86111928587366,-0.110515271221663,0.0369487388886391,0.067054552330859,-0.0347626120227775,-0.062333960990641,0.0819375319689719,-0.140341560611828,-0.021320383408959,0.0499336174281702
1030,DR,-167.0879496147,1.00843504987344,0.994413272658377,19.8883014773036,1.28889238724893,1.643664977574,20.2385569647377,1.76779398449627,19.2877474306649,1.84537623828776,0.0527273701166999,-0.139029535217964,0.0408488672898564,0.00317006990126978,-0.12319662944995,0.0856853440964649,0.0111668289857745,0.0372035749535478,-0.0157430475858995
1031,DR,-167.0835785163,1.10101537095993,0.947672031058866,19.9162878858618,1.32697688472914,1.6034478353301,20.2895298632058,1.86423769088745,19.283607434667,1.91803553744592,0.0925803210864917,-0.0467412415995103,0.0279864085581885,0.0380844974802106,-0.0402171422439048,0.050972898468018,0.0964437063911852,-0.00413999599783921,0.0726592991581592
1032,DR,-167.0907382189,1.0575324781692,1.10089329491683,19.94598493198,1.38592869046324,1.62262044391268,20.2739158632137,1.90551844263704,19.2014467189514,2.10071568646065,-0.0434828927907356,0.153221263857962,0.029697046118244,0.0589518057341019,0.0191726085825787,-0.0156139999920271,0.0412807517495881,-0.0821607157156343,0.182680149014733
1033,DR,-167.0828210959,0.963920693023425,1.14649810668657,19.9688659300077,1.45634652210851,1.57035381404597,20.2510158851403,1.91634397514628,19.2251038566368,2.15731056870727,-0.0936117851457736,0.0456048117697436,0.0228809980276772,0.0704178316452724,-0.0522666298667074,-0.0228999780734434,0.0108255325092377,0.0236571376853938,0.0565948822466202
1034,DR,-167.0931826255,1.01871426833153,1.02235775401832,19.9836017178892,1.52257185606479,1.54597657999546,20.3058908290732,1.99576187515383,19.3831460934149,2.04040463151018,0.0547935753081075,-0.124140352668251,0.0147357878815235,0.0662253339562764,-0.0243772340505131,0.0548749439328731,0.0794179000075481,0.158042236778101,-0.11690593719709
1035,DR,-167.0814403641,1.10363667107788,0.952042221609686,20.0054349284647,1.57205850857651,1.62989576574163,20.4004320018904,2.06793091657609,19.5490026828358,1.90077231050106,0.0849224027463427,-0.0703155324086362,0.0218332105754584,0.0494866525117175,0.0839191857461699,0.0945411728172623,0.0721690414222596,0.165856589420954,-0.139632321009116
1036,DR,-167.0800701037,1.05574909282446,1.08592627384836,20.0462702945607,1.59954083997193,1.74524134134589,20.4591987870085,2.03962796360546,19.6309245414192,1.8624160832535,-0.0478875782534176,0.133884052238672,0.0408353660960366,0.0274823313954209,0.115345575604268,0.0587667851181166,-0.028302952970626,0.0819218585833497,-0.0383562272475633
1037,DR,-167.0692842386,0.966101325245182,1.13158842454201,20.0969296965297,1.60287820663521,1.72104718468578,20.4998806787084,1.96666181270579,19.7068800307166,1.82484546500182,-0.0896477675792756,0.0456621506936536,0.0506594019689786,0.00333736666327744,-0.0241941566601092,0.0406818916999008,-0.0729661508996664,0.0759554892973817,-0.0375706182516788
1038,DR,-167.083216584,1.02344291926064,0.998228884061619,20.1510453531014,1.57958810080777,1.63513000959569,20.5895113537664,1.96175160058717,19.781288450919,1.76768881105483,0.057341594015463,-0.133359540480392,0.0541156565717245,-0.0232901058274393,-0.085917175090098,0.0896306750579612,-0.00491021211862663,0.0744084202024276,-0.0571566539469914
1039,DR,-167.0845194154,1.09662009570389,0.949013654762481,20.2187115859657,1.53341065204001,1.61336895907181,20.6725151847116,1.96930715987614,19.766231160532,1.81719233539235,0.0731771764432458,-0.0492152292991384,0.0676662328642657,-0.0461774487677529,-0.021761050523879,0.0830038309451879,0.00755555928897755,-0.0150572903869524,0.0495035243375201
1040,DR,-167.0943091729,1.04602772472377,1.11380706797988,20.3050242015715,1.46949354318234,1.64689894923649,20.6952945836656,1.91123561430897,19.6412597503879,1.98958238724936,-0.050592370980117,0.164793413217398,0.086312615605781,-0.0639171088576733,0.0335299901646853,0.0227793989540359,-0.0580715455671763,-0.124971410144127,0.172390051857015
1041,DR,-167.0845641163,0.970167446880092,1.17303360423136,20.3915192276581,1.39791903635236,1.59857779658422,20.7045837919837,1.84109721721295,19.5857393932193,2.07232762835858,-0.0758602778436815,0.0592265362514768,0.0864950260866131,-0.0715745068299782,-0.0483211526522722,0.00928920831805868,-0.0701383970960232,-0.055520357168632,0.082745241109216
1042,DR,-167.0924006411,1.02560398054874,1.04138126734019,20.4644023441111,1.33297533906159,1.53285088125215,20.7667794004453,1.85551757958945,19.669758566658,1.99293827865197,0.0554365336686499,-0.13165233689117,0.0728831164530135,-0.0649436972907691,-0.0657269153320701,0.0621956084616144,0.0144203623765027,0.0840191734387652,-0.0793893497066069
1043,DR,-167.0739066884,1.08854831327941,0.923154686310163,20.5285589599899,1.29025241544919,1.55357392345471,20.8493962899182,1.88593137336828,19.7705620868387,1.89252984225079,0.0629443327306709,-0.118226581030022,0.0641566158787796,-0.0427229236124005,0.0207230422025555,0.0826168894729093,0.0304137937788367,0.100803520180651,-0.100408436401186
1044,DR,-167.0858242959,1.02943484208075,1.0658001796261,20.5937282148768,1.28015770910672,1.70809872604065,20.9031873911295,1.8551259374981,19.7124492121473,1.95119230209913,-0.0591134711986601,0.142645493315937,0.0651692548868894,-0.0100947063424717,0.154524802585942,0.053791101211317,-0.0308054358701828,-0.0581128746913784,0.0586624598483456
1045,DR,-167.0773329809,0.957939134102175,1.15584192237059,20.6396696613059,1.31202342802638,1.7972990812406,20.9430286078801,1.83811895974667,19.722117259827,1.96814189728572,-0.0714957079785776,0.0900417427444891,0.0459414464291399,0.031865718919655,0.0892003551999578,0.0398412167505882,-0.0170069777514366,0.0096680476796891,0.0169495951865879
1046,DR,-167.0955864797,1.03386284787441,1.0355276058514,20.6606596065843,1.37153352375514,1.78785677322375,21.0078300024161,1.93238806983984,19.8914216904876,1.85099988599411,0.0759237137722379,-0.120314316519187,0.0209899452783731,0.0595100957287595,-0.00944230801685086,0.0648013945359693,0.094269110093173,0.169304430660628,-0.11714201129161
